[INFO] [launch]: All log files can be found below /home/drone/.ros/log/2026-07-17-18-05-40-517643-drone-ASUS-TUF-Gaming-F15-FX507VV-FX507VV-54053
[INFO] [launch]: Default logging verbosity is set to INFO
[INFO] [mavros_node-1]: process started with pid [54059]
[mavros_node-1] [INFO] [1784307940.619894831] [mavros.mavros_node]: Starting mavros_node container
[mavros_node-1] [INFO] [1784307940.619938329] [mavros.mavros_node]: FCU URL: udp://:14540@127.0.0.1:14557
[mavros_node-1] [INFO] [1784307940.619943539] [mavros.mavros_node]: GCS URL: 
[mavros_node-1] [INFO] [1784307940.619947206] [mavros.mavros_node]: UAS Prefix: /uas1
[mavros_node-1] [INFO] [1784307940.619949996] [mavros.mavros_node]: Starting mavros router node
[mavros_node-1] [INFO] [1784307940.623537280] [mavros.mavros_router]: Built-in SIMD instructions: SSE, SSE2
[mavros_node-1] [INFO] [1784307940.623551395] [mavros.mavros_router]: Built-in MAVLink package version: 2026.3.3
[mavros_node-1] [INFO] [1784307940.623558435] [mavros.mavros_router]: Known MAVLink dialects: common ardupilotmega ASLUAV AVSSUAS all csAirLink cubepilot development icarous loweheiser marsh matrixpilot paparazzi standard stemstudios storm32 uAvionix ualberta
[mavros_node-1] [INFO] [1784307940.623562006] [mavros.mavros_router]: MAVROS Router started
[mavros_node-1] [INFO] [1784307940.623586755] [mavros.mavros_node]: Starting mavros uas node
[mavros_node-1] [INFO] [1784307940.642493848] [mavros.mavros_router]: Requested to add endpoint: type: 0, url: udp://:14540@127.0.0.1:14557
[mavros_node-1] [INFO] [1784307940.642525689] [mavros.mavros_router]: Endpoint link[1000] created
[mavros_node-1] [INFO] [1784307940.642780404] [mavros.mavros_router]: link[1000] opened successfully
[mavros_node-1] [INFO] [1784307940.642793140] [mavros.mavros_router]: Requested to add endpoint: type: 2, url: /uas1
[mavros_node-1] [INFO] [1784307940.642801981] [mavros.mavros_router]: Endpoint link[1001] created
[mavros_node-1] [INFO] [1784307940.643723031] [mavros.mavros_router]: link[1001] opened successfully
[mavros_node-1] [INFO] [1784307940.646366359] [mavros.mavros_router]: link[1000] detected remote address 1.1
[mavros_node-1] [INFO] [1784307940.652554980] [mavros.mavros]: UAS Executor started, threads: 16
[mavros_node-1] [INFO] [1784307940.662304098] [mavros.mavros]: Plugin actuator_control created
[mavros_node-1] [INFO] [1784307940.662331804] [mavros.mavros]: Plugin actuator_control initialized
[mavros_node-1] [INFO] [1784307940.673714918] [mavros.mavros]: Plugin adsb created
[mavros_node-1] [INFO] [1784307940.673737170] [mavros.mavros]: Plugin adsb initialized
[mavros_node-1] [INFO] [1784307940.676569386] [mavros.mavros]: Plugin altitude created
[mavros_node-1] [INFO] [1784307940.676592143] [mavros.mavros]: Plugin altitude initialized
[mavros_node-1] [INFO] [1784307940.679372739] [mavros.mavros]: Plugin cam_imu_sync created
[mavros_node-1] [INFO] [1784307940.679398897] [mavros.mavros]: Plugin cam_imu_sync initialized
[mavros_node-1] [INFO] [1784307940.682251706] [mavros.mavros]: Plugin camera created
[mavros_node-1] [INFO] [1784307940.682273030] [mavros.mavros]: Plugin camera initialized
[mavros_node-1] [INFO] [1784307940.685298511] [mavros.mavros]: Plugin cellular_status created
[mavros_node-1] [INFO] [1784307940.685318007] [mavros.mavros]: Plugin cellular_status initialized
[mavros_node-1] [INFO] [1784307940.689819042] [mavros.mavros]: Plugin command created
[mavros_node-1] [INFO] [1784307940.689840796] [mavros.mavros]: Plugin command initialized
[mavros_node-1] [INFO] [1784307940.693004136] [mavros.mavros]: Plugin companion_process_status created
[mavros_node-1] [INFO] [1784307940.693022493] [mavros.mavros]: Plugin companion_process_status initialized
[mavros_node-1] [INFO] [1784307940.696713824] [mavros.mavros]: Plugin debug_value created
[mavros_node-1] [INFO] [1784307940.696741387] [mavros.mavros]: Plugin debug_value initialized
[mavros_node-1] [INFO] [1784307940.696746734] [mavros.mavros]: Plugin distance_sensor ignored
[mavros_node-1] [INFO] [1784307940.700314565] [mavros.mavros]: Plugin esc_status created
[mavros_node-1] [INFO] [1784307940.700337317] [mavros.mavros]: Plugin esc_status initialized
[mavros_node-1] [INFO] [1784307940.703702001] [mavros.mavros]: Plugin esc_telemetry created
[mavros_node-1] [INFO] [1784307940.703734607] [mavros.mavros]: Plugin esc_telemetry initialized
[mavros_node-1] [INFO] [1784307940.707858039] [mavros.mavros]: Plugin fake_gps created
[mavros_node-1] [INFO] [1784307940.707876567] [mavros.mavros]: Plugin fake_gps initialized
[mavros_node-1] [INFO] [1784307940.714328189] [mavros.mavros]: Plugin ftp created
[mavros_node-1] [INFO] [1784307940.714353864] [mavros.mavros]: Plugin ftp initialized
[mavros_node-1] [INFO] [1784307940.718877289] [mavros.mavros]: Plugin geofence created
[mavros_node-1] [INFO] [1784307940.718906950] [mavros.mavros]: Plugin geofence initialized
[mavros_node-1] [INFO] [1784307940.725202246] [mavros.mavros]: Plugin gimbal_control created
[mavros_node-1] [INFO] [1784307940.725231845] [mavros.mavros]: Plugin gimbal_control initialized
[mavros_node-1] [INFO] [1784307940.732139842] [mavros.mavros]: Plugin global_position created
[mavros_node-1] [INFO] [1784307940.732185157] [mavros.mavros]: Plugin global_position initialized
[mavros_node-1] [INFO] [1784307940.739674229] [mavros.mavros]: Plugin gps_input created
[mavros_node-1] [INFO] [1784307940.739694973] [mavros.mavros]: Plugin gps_input initialized
[mavros_node-1] [INFO] [1784307940.744016660] [mavros.mavros]: Plugin gps_rtk created
[mavros_node-1] [INFO] [1784307940.744038788] [mavros.mavros]: Plugin gps_rtk initialized
[mavros_node-1] [INFO] [1784307940.748584021] [mavros.mavros]: Plugin gps_status created
[mavros_node-1] [INFO] [1784307940.748611114] [mavros.mavros]: Plugin gps_status initialized
[mavros_node-1] [INFO] [1784307940.753006492] [mavros.mavros]: Plugin guided_target created
[mavros_node-1] [INFO] [1784307940.753037669] [mavros.mavros]: Plugin guided_target initialized
[mavros_node-1] [INFO] [1784307940.758590908] [mavros.mavros]: Plugin hil created
[mavros_node-1] [INFO] [1784307940.758621428] [mavros.mavros]: Plugin hil initialized
[mavros_node-1] [INFO] [1784307940.763361297] [mavros.mavros]: Plugin home_position created
[mavros_node-1] [INFO] [1784307940.763395867] [mavros.mavros]: Plugin home_position initialized
[mavros_node-1] [INFO] [1784307940.769192358] [mavros.mavros]: Plugin imu created
[mavros_node-1] [INFO] [1784307940.769222168] [mavros.mavros]: Plugin imu initialized
[mavros_node-1] [INFO] [1784307940.775252780] [mavros.mavros]: Plugin landing_target created
[mavros_node-1] [INFO] [1784307940.775276538] [mavros.mavros]: Plugin landing_target initialized
[mavros_node-1] [INFO] [1784307940.781514132] [mavros.mavros]: Plugin local_position created
[mavros_node-1] [INFO] [1784307940.781575788] [mavros.mavros]: Plugin local_position initialized
[mavros_node-1] [INFO] [1784307940.787893897] [mavros.mavros]: Plugin log_transfer created
[mavros_node-1] [INFO] [1784307940.787919990] [mavros.mavros]: Plugin log_transfer initialized
[mavros_node-1] [INFO] [1784307940.793125407] [mavros.mavros]: Plugin mag_calibration_status created
[mavros_node-1] [INFO] [1784307940.793156997] [mavros.mavros]: Plugin mag_calibration_status initialized
[mavros_node-1] [INFO] [1784307940.798406421] [mavros.mavros]: Plugin manual_control created
[mavros_node-1] [INFO] [1784307940.798434919] [mavros.mavros]: Plugin manual_control initialized
[mavros_node-1] [INFO] [1784307940.803925634] [mavros.mavros]: Plugin mocap_pose_estimate created
[mavros_node-1] [INFO] [1784307940.803968532] [mavros.mavros]: Plugin mocap_pose_estimate initialized
[mavros_node-1] [INFO] [1784307940.810444104] [mavros.mavros]: Plugin mount_control created
[mavros_node-1] [INFO] [1784307940.810474389] [mavros.mavros]: Plugin mount_control initialized
[mavros_node-1] [INFO] [1784307940.815850381] [mavros.mavros]: Plugin nav_controller_output created
[mavros_node-1] [INFO] [1784307940.815879011] [mavros.mavros]: Plugin nav_controller_output initialized
[mavros_node-1] [INFO] [1784307940.821524450] [mavros.mavros]: Plugin obstacle_distance created
[mavros_node-1] [INFO] [1784307940.821556663] [mavros.mavros]: Plugin obstacle_distance initialized
[mavros_node-1] [INFO] [1784307940.827233872] [mavros.mavros]: Plugin obstacle_distance_3d created
[mavros_node-1] [INFO] [1784307940.827261085] [mavros.mavros]: Plugin obstacle_distance_3d initialized
[mavros_node-1] [INFO] [1784307940.833132697] [mavros.mavros]: Plugin odometry created
[mavros_node-1] [INFO] [1784307940.833156911] [mavros.mavros]: Plugin odometry initialized
[mavros_node-1] [INFO] [1784307940.838961368] [mavros.mavros]: Plugin onboard_computer_status created
[mavros_node-1] [INFO] [1784307940.839003258] [mavros.mavros]: Plugin onboard_computer_status initialized
[mavros_node-1] [INFO] [1784307940.845823163] [mavros.mavros]: Plugin open_drone_id created
[mavros_node-1] [INFO] [1784307940.845851378] [mavros.mavros]: Plugin open_drone_id initialized
[mavros_node-1] [INFO] [1784307940.852773791] [mavros.mavros]: Plugin optical_flow created
[mavros_node-1] [INFO] [1784307940.852818076] [mavros.mavros]: Plugin optical_flow initialized
[mavros_node-1] [INFO] [1784307940.859223750] [mavros.mavros]: Plugin param created
[mavros_node-1] [INFO] [1784307940.859250848] [mavros.mavros]: Plugin param initialized
[mavros_node-1] [INFO] [1784307940.865126724] [mavros.mavros]: Plugin play_tune created
[mavros_node-1] [INFO] [1784307940.865150215] [mavros.mavros]: Plugin play_tune initialized
[mavros_node-1] [INFO] [1784307940.872447620] [mavros.mavros]: Plugin px4flow created
