[INFO] [launch]: All log files can be found below /home/drone/.ros/log/2026-07-17-18-18-07-450038-drone-ASUS-TUF-Gaming-F15-FX507VV-FX507VV-56855
[INFO] [launch]: Default logging verbosity is set to INFO
[INFO] [mavros_node-1]: process started with pid [56856]
[mavros_node-1] [INFO] [1784308687.550429849] [mavros.mavros_node]: Starting mavros_node container
[mavros_node-1] [INFO] [1784308687.550474678] [mavros.mavros_node]: FCU URL: udp://:14540@127.0.0.1:14557
[mavros_node-1] [INFO] [1784308687.550479780] [mavros.mavros_node]: GCS URL: 
[mavros_node-1] [INFO] [1784308687.550483046] [mavros.mavros_node]: UAS Prefix: /uas1
[mavros_node-1] [INFO] [1784308687.550486023] [mavros.mavros_node]: Starting mavros router node
[mavros_node-1] [INFO] [1784308687.553989308] [mavros.mavros_router]: Built-in SIMD instructions: SSE, SSE2
[mavros_node-1] [INFO] [1784308687.554003524] [mavros.mavros_router]: Built-in MAVLink package version: 2026.3.3
[mavros_node-1] [INFO] [1784308687.554010249] [mavros.mavros_router]: Known MAVLink dialects: common ardupilotmega ASLUAV AVSSUAS all csAirLink cubepilot development icarous loweheiser marsh matrixpilot paparazzi standard stemstudios storm32 uAvionix ualberta
[mavros_node-1] [INFO] [1784308687.554014368] [mavros.mavros_router]: MAVROS Router started
[mavros_node-1] [INFO] [1784308687.554037889] [mavros.mavros_node]: Starting mavros uas node
[mavros_node-1] [INFO] [1784308687.573019457] [mavros.mavros_router]: Requested to add endpoint: type: 0, url: udp://:14540@127.0.0.1:14557
[mavros_node-1] [INFO] [1784308687.573052699] [mavros.mavros_router]: Endpoint link[1000] created
[mavros_node-1] [INFO] [1784308687.573282454] [mavros.mavros_router]: link[1000] opened successfully
[mavros_node-1] [INFO] [1784308687.573291927] [mavros.mavros_router]: Requested to add endpoint: type: 2, url: /uas1
[mavros_node-1] [INFO] [1784308687.573305526] [mavros.mavros_router]: Endpoint link[1001] created
[mavros_node-1] [INFO] [1784308687.573417342] [mavros.mavros_router]: link[1000] detected remote address 1.1
[mavros_node-1] [INFO] [1784308687.574327876] [mavros.mavros_router]: link[1001] opened successfully
[mavros_node-1] [INFO] [1784308687.583110991] [mavros.mavros]: UAS Executor started, threads: 16
[mavros_node-1] [INFO] [1784308687.591884443] [mavros.mavros]: Plugin actuator_control created
[mavros_node-1] [INFO] [1784308687.591910006] [mavros.mavros]: Plugin actuator_control initialized
[mavros_node-1] [INFO] [1784308687.603383668] [mavros.mavros]: Plugin adsb created
[mavros_node-1] [INFO] [1784308687.603408103] [mavros.mavros]: Plugin adsb initialized
[mavros_node-1] [INFO] [1784308687.606344534] [mavros.mavros]: Plugin altitude created
[mavros_node-1] [INFO] [1784308687.606371571] [mavros.mavros]: Plugin altitude initialized
[mavros_node-1] [INFO] [1784308687.609277855] [mavros.mavros]: Plugin cam_imu_sync created
[mavros_node-1] [INFO] [1784308687.609306057] [mavros.mavros]: Plugin cam_imu_sync initialized
[mavros_node-1] [INFO] [1784308687.612376712] [mavros.mavros]: Plugin camera created
[mavros_node-1] [INFO] [1784308687.612399529] [mavros.mavros]: Plugin camera initialized
[mavros_node-1] [INFO] [1784308687.615452946] [mavros.mavros]: Plugin cellular_status created
[mavros_node-1] [INFO] [1784308687.615477429] [mavros.mavros]: Plugin cellular_status initialized
[mavros_node-1] [INFO] [1784308687.620276367] [mavros.mavros]: Plugin command created
[mavros_node-1] [INFO] [1784308687.620306029] [mavros.mavros]: Plugin command initialized
[mavros_node-1] [INFO] [1784308687.623666388] [mavros.mavros]: Plugin companion_process_status created
[mavros_node-1] [INFO] [1784308687.623696914] [mavros.mavros]: Plugin companion_process_status initialized
[mavros_node-1] [INFO] [1784308687.627550900] [mavros.mavros]: Plugin debug_value created
[mavros_node-1] [INFO] [1784308687.627579077] [mavros.mavros]: Plugin debug_value initialized
[mavros_node-1] [INFO] [1784308687.627584044] [mavros.mavros]: Plugin distance_sensor ignored
[mavros_node-1] [INFO] [1784308687.631594783] [mavros.mavros]: Plugin esc_status created
[mavros_node-1] [INFO] [1784308687.631619896] [mavros.mavros]: Plugin esc_status initialized
[mavros_node-1] [INFO] [1784308687.635184692] [mavros.mavros]: Plugin esc_telemetry created
[mavros_node-1] [INFO] [1784308687.635216290] [mavros.mavros]: Plugin esc_telemetry initialized
[mavros_node-1] [INFO] [1784308687.639498504] [mavros.mavros]: Plugin fake_gps created
[mavros_node-1] [INFO] [1784308687.639517916] [mavros.mavros]: Plugin fake_gps initialized
[mavros_node-1] [INFO] [1784308687.645545375] [mavros.mavros]: Plugin ftp created
[mavros_node-1] [INFO] [1784308687.645571715] [mavros.mavros]: Plugin ftp initialized
[mavros_node-1] [INFO] [1784308687.650037075] [mavros.mavros]: Plugin geofence created
[mavros_node-1] [INFO] [1784308687.650064827] [mavros.mavros]: Plugin geofence initialized
[mavros_node-1] [INFO] [1784308687.656444128] [mavros.mavros]: Plugin gimbal_control created
[mavros_node-1] [INFO] [1784308687.656474231] [mavros.mavros]: Plugin gimbal_control initialized
[mavros_node-1] [INFO] [1784308687.663559785] [mavros.mavros]: Plugin global_position created
[mavros_node-1] [INFO] [1784308687.663606958] [mavros.mavros]: Plugin global_position initialized
[mavros_node-1] [INFO] [1784308687.667683231] [mavros.mavros]: Plugin gps_input created
[mavros_node-1] [INFO] [1784308687.667708893] [mavros.mavros]: Plugin gps_input initialized
[mavros_node-1] [INFO] [1784308687.672167715] [mavros.mavros]: Plugin gps_rtk created
[mavros_node-1] [INFO] [1784308687.672203281] [mavros.mavros]: Plugin gps_rtk initialized
[mavros_node-1] [INFO] [1784308687.676938409] [mavros.mavros]: Plugin gps_status created
[mavros_node-1] [INFO] [1784308687.676965966] [mavros.mavros]: Plugin gps_status initialized
