[INFO] [launch]: All log files can be found below /home/drone/.ros/log/2026-07-18-22-30-15-132855-drone-ASUS-TUF-Gaming-F15-FX507VV-FX507VV-115130
[INFO] [launch]: Default logging verbosity is set to INFO
[INFO] [mavros_node-1]: process started with pid [115131]
[mavros_node-1] [INFO] [1784410215.247497191] [mavros.mavros_node]: Starting mavros_node container
[mavros_node-1] [INFO] [1784410215.247553442] [mavros.mavros_node]: FCU URL: udp://:14540@127.0.0.1:14557
[mavros_node-1] [INFO] [1784410215.247558930] [mavros.mavros_node]: GCS URL: 
[mavros_node-1] [INFO] [1784410215.247562165] [mavros.mavros_node]: UAS Prefix: /uas1
[mavros_node-1] [INFO] [1784410215.247565107] [mavros.mavros_node]: Starting mavros router node
[mavros_node-1] [INFO] [1784410215.250689841] [mavros.mavros_router]: Built-in SIMD instructions: SSE, SSE2
[mavros_node-1] [INFO] [1784410215.250706417] [mavros.mavros_router]: Built-in MAVLink package version: 2026.3.3
[mavros_node-1] [INFO] [1784410215.250713931] [mavros.mavros_router]: Known MAVLink dialects: common ardupilotmega ASLUAV AVSSUAS all csAirLink cubepilot development icarous loweheiser marsh matrixpilot paparazzi standard stemstudios storm32 uAvionix ualberta
[mavros_node-1] [INFO] [1784410215.250717051] [mavros.mavros_router]: MAVROS Router started
[mavros_node-1] [INFO] [1784410215.250741705] [mavros.mavros_node]: Starting mavros uas node
[mavros_node-1] [INFO] [1784410215.269357085] [mavros.mavros_router]: Requested to add endpoint: type: 0, url: udp://:14540@127.0.0.1:14557
[mavros_node-1] [INFO] [1784410215.269386789] [mavros.mavros_router]: Endpoint link[1000] created
[mavros_node-1] [INFO] [1784410215.269631323] [mavros.mavros_router]: link[1000] opened successfully
[mavros_node-1] [INFO] [1784410215.269640421] [mavros.mavros_router]: Requested to add endpoint: type: 2, url: /uas1
[mavros_node-1] [INFO] [1784410215.269649078] [mavros.mavros_router]: Endpoint link[1001] created
[mavros_node-1] [INFO] [1784410215.270497584] [mavros.mavros_router]: link[1001] opened successfully
[mavros_node-1] [INFO] [1784410215.270773618] [mavros.mavros_router]: link[1000] detected remote address 1.1
[mavros_node-1] [INFO] [1784410215.279423998] [mavros.mavros]: UAS Executor started, threads: 16
[mavros_node-1] [INFO] [1784410215.287919343] [mavros.mavros]: Plugin actuator_control created
[mavros_node-1] [INFO] [1784410215.287955788] [mavros.mavros]: Plugin actuator_control initialized
[mavros_node-1] [INFO] [1784410215.299830360] [mavros.mavros]: Plugin adsb created
[mavros_node-1] [INFO] [1784410215.299859219] [mavros.mavros]: Plugin adsb initialized
[mavros_node-1] [INFO] [1784410215.302332012] [mavros.mavros]: Plugin altitude created
[mavros_node-1] [INFO] [1784410215.302354146] [mavros.mavros]: Plugin altitude initialized
[mavros_node-1] [INFO] [1784410215.304887618] [mavros.mavros]: Plugin cam_imu_sync created
[mavros_node-1] [INFO] [1784410215.304907267] [mavros.mavros]: Plugin cam_imu_sync initialized
[mavros_node-1] [INFO] [1784410215.307553709] [mavros.mavros]: Plugin camera created
[mavros_node-1] [INFO] [1784410215.307572231] [mavros.mavros]: Plugin camera initialized
[mavros_node-1] [INFO] [1784410215.310167831] [mavros.mavros]: Plugin cellular_status created
[mavros_node-1] [INFO] [1784410215.310187859] [mavros.mavros]: Plugin cellular_status initialized
[mavros_node-1] [INFO] [1784410215.315155549] [mavros.mavros]: Plugin command created
[mavros_node-1] [INFO] [1784410215.315186432] [mavros.mavros]: Plugin command initialized
[mavros_node-1] [INFO] [1784410215.318064029] [mavros.mavros]: Plugin companion_process_status created
[mavros_node-1] [INFO] [1784410215.318082429] [mavros.mavros]: Plugin companion_process_status initialized
[mavros_node-1] [INFO] [1784410215.321420631] [mavros.mavros]: Plugin debug_value created
[mavros_node-1] [INFO] [1784410215.321449352] [mavros.mavros]: Plugin debug_value initialized
[mavros_node-1] [INFO] [1784410215.321457431] [mavros.mavros]: Plugin distance_sensor ignored
[mavros_node-1] [INFO] [1784410215.324713782] [mavros.mavros]: Plugin esc_status created
[mavros_node-1] [INFO] [1784410215.324738733] [mavros.mavros]: Plugin esc_status initialized
[mavros_node-1] [INFO] [1784410215.328191667] [mavros.mavros]: Plugin esc_telemetry created
[mavros_node-1] [INFO] [1784410215.328242131] [mavros.mavros]: Plugin esc_telemetry initialized
[mavros_node-1] [INFO] [1784410215.332522309] [mavros.mavros]: Plugin fake_gps created
[mavros_node-1] [INFO] [1784410215.332554761] [mavros.mavros]: Plugin fake_gps initialized
[mavros_node-1] [INFO] [1784410215.337871884] [mavros.mavros]: Plugin ftp created
[mavros_node-1] [INFO] [1784410215.337895889] [mavros.mavros]: Plugin ftp initialized
[mavros_node-1] [INFO] [1784410215.342012021] [mavros.mavros]: Plugin geofence created
[mavros_node-1] [INFO] [1784410215.342041185] [mavros.mavros]: Plugin geofence initialized
[mavros_node-1] [INFO] [1784410215.348612336] [mavros.mavros]: Plugin gimbal_control created
[mavros_node-1] [INFO] [1784410215.348648471] [mavros.mavros]: Plugin gimbal_control initialized
[mavros_node-1] [INFO] [1784410215.355074404] [mavros.mavros]: Plugin global_position created
[mavros_node-1] [INFO] [1784410215.355129531] [mavros.mavros]: Plugin global_position initialized
[mavros_node-1] [INFO] [1784410215.358905368] [mavros.mavros]: Plugin gps_input created
[mavros_node-1] [INFO] [1784410215.358928609] [mavros.mavros]: Plugin gps_input initialized
[mavros_node-1] [INFO] [1784410215.363905288] [mavros.mavros]: Plugin gps_rtk created
[mavros_node-1] [INFO] [1784410215.363944968] [mavros.mavros]: Plugin gps_rtk initialized
[mavros_node-1] [INFO] [1784410215.368548965] [mavros.mavros]: Plugin gps_status created
[mavros_node-1] [INFO] [1784410215.368578831] [mavros.mavros]: Plugin gps_status initialized
[mavros_node-1] [INFO] [1784410215.372784192] [mavros.mavros]: Plugin guided_target created
[mavros_node-1] [INFO] [1784410215.372806074] [mavros.mavros]: Plugin guided_target initialized
[mavros_node-1] [INFO] [1784410215.378747366] [mavros.mavros]: Plugin hil created
[mavros_node-1] [INFO] [1784410215.378783433] [mavros.mavros]: Plugin hil initialized
[mavros_node-1] [INFO] [1784410215.383872054] [mavros.mavros]: Plugin home_position created
[mavros_node-1] [INFO] [1784410215.383900324] [mavros.mavros]: Plugin home_position initialized
[mavros_node-1] [INFO] [1784410215.389505679] [mavros.mavros]: Plugin imu created
[mavros_node-1] [INFO] [1784410215.389537680] [mavros.mavros]: Plugin imu initialized
[mavros_node-1] [INFO] [1784410215.396078592] [mavros.mavros]: Plugin landing_target created
[mavros_node-1] [INFO] [1784410215.396112055] [mavros.mavros]: Plugin landing_target initialized
[mavros_node-1] [INFO] [1784410215.402880173] [mavros.mavros]: Plugin local_position created
[mavros_node-1] [INFO] [1784410215.402922537] [mavros.mavros]: Plugin local_position initialized
[mavros_node-1] [INFO] [1784410215.409066092] [mavros.mavros]: Plugin log_transfer created
[mavros_node-1] [INFO] [1784410215.409095493] [mavros.mavros]: Plugin log_transfer initialized
[mavros_node-1] [INFO] [1784410215.415630664] [mavros.mavros]: Plugin mag_calibration_status created
[mavros_node-1] [INFO] [1784410215.415670972] [mavros.mavros]: Plugin mag_calibration_status initialized
[mavros_node-1] [INFO] [1784410215.421088297] [mavros.mavros]: Plugin manual_control created
[mavros_node-1] [INFO] [1784410215.421137671] [mavros.mavros]: Plugin manual_control initialized
[mavros_node-1] [INFO] [1784410215.426371357] [mavros.mavros]: Plugin mocap_pose_estimate created
[mavros_node-1] [INFO] [1784410215.426399519] [mavros.mavros]: Plugin mocap_pose_estimate initialized
[mavros_node-1] [INFO] [1784410215.434575335] [mavros.mavros]: Plugin mount_control created
[mavros_node-1] [INFO] [1784410215.434609560] [mavros.mavros]: Plugin mount_control initialized
[mavros_node-1] [INFO] [1784410215.439803898] [mavros.mavros]: Plugin nav_controller_output created
[mavros_node-1] [INFO] [1784410215.439833940] [mavros.mavros]: Plugin nav_controller_output initialized
[mavros_node-1] [INFO] [1784410215.445679631] [mavros.mavros]: Plugin obstacle_distance created
[mavros_node-1] [INFO] [1784410215.445727973] [mavros.mavros]: Plugin obstacle_distance initialized
[mavros_node-1] [INFO] [1784410215.452375811] [mavros.mavros]: Plugin obstacle_distance_3d created
[mavros_node-1] [INFO] [1784410215.452405695] [mavros.mavros]: Plugin obstacle_distance_3d initialized
[mavros_node-1] [INFO] [1784410215.458349538] [mavros.mavros]: Plugin odometry created
[mavros_node-1] [INFO] [1784410215.458375982] [mavros.mavros]: Plugin odometry initialized
[mavros_node-1] [INFO] [1784410215.465501093] [mavros.mavros]: Plugin onboard_computer_status created
[mavros_node-1] [INFO] [1784410215.465534265] [mavros.mavros]: Plugin onboard_computer_status initialized
[mavros_node-1] [INFO] [1784410215.472439264] [mavros.mavros]: Plugin open_drone_id created
[mavros_node-1] [INFO] [1784410215.472462923] [mavros.mavros]: Plugin open_drone_id initialized
[mavros_node-1] [INFO] [1784410215.482602190] [mavros.mavros]: Plugin optical_flow created
[mavros_node-1] [INFO] [1784410215.482661791] [mavros.mavros]: Plugin optical_flow initialized
[mavros_node-1] [INFO] [1784410215.489212569] [mavros.mavros]: Plugin param created
[mavros_node-1] [INFO] [1784410215.489242313] [mavros.mavros]: Plugin param initialized
[mavros_node-1] [INFO] [1784410215.495873933] [mavros.mavros]: Plugin play_tune created
[mavros_node-1] [INFO] [1784410215.495911791] [mavros.mavros]: Plugin play_tune initialized
[mavros_node-1] [INFO] [1784410215.504544492] [mavros.mavros]: Plugin px4flow created
[mavros_node-1] [INFO] [1784410215.504574120] [mavros.mavros]: Plugin px4flow initialized
[mavros_node-1] [INFO] [1784410215.514047489] [mavros.mavros]: Plugin rallypoint created
[mavros_node-1] [INFO] [1784410215.514213475] [mavros.mavros]: Plugin rallypoint initialized
[mavros_node-1] [INFO] [1784410215.514276988] [mavros.mavros]: Plugin rangefinder ignored
[mavros_node-1] [INFO] [1784410215.521737715] [mavros.mavros]: Plugin rc_io created
[mavros_node-1] [INFO] [1784410215.521795614] [mavros.mavros]: Plugin rc_io initialized
[mavros_node-1] [INFO] [1784410215.529950048] [mavros.mavros]: Plugin setpoint_accel created
[mavros_node-1] [INFO] [1784410215.529983153] [mavros.mavros]: Plugin setpoint_accel initialized
[mavros_node-1] [INFO] [1784410215.538027326] [mavros.mavros]: Plugin setpoint_attitude created
[mavros_node-1] [INFO] [1784410215.538086861] [mavros.mavros]: Plugin setpoint_attitude initialized
[mavros_node-1] [INFO] [1784410215.547313947] [mavros.mavros]: Plugin setpoint_position created
[mavros_node-1] [INFO] [1784410215.547351755] [mavros.mavros]: Plugin setpoint_position initialized
[mavros_node-1] [INFO] [1784410215.556156194] [mavros.mavros]: Plugin setpoint_raw created
[mavros_node-1] [INFO] [1784410215.556201754] [mavros.mavros]: Plugin setpoint_raw initialized
[mavros_node-1] [INFO] [1784410215.565846567] [mavros.mavros]: Plugin setpoint_trajectory created
[mavros_node-1] [INFO] [1784410215.565892748] [mavros.mavros]: Plugin setpoint_trajectory initialized
[mavros_node-1] [INFO] [1784410215.573636123] [mavros.mavros]: Plugin setpoint_velocity created
[mavros_node-1] [INFO] [1784410215.573671394] [mavros.mavros]: Plugin setpoint_velocity initialized
[mavros_node-1] [INFO] [1784410215.582907722] [mavros.mavros]: Plugin sim_state created
[mavros_node-1] [INFO] [1784410215.582953188] [mavros.mavros]: Plugin sim_state initialized
[mavros_node-1] [INFO] [1784410215.597029383] [mavros.mavros]: Plugin sys_status created
[mavros_node-1] [INFO] [1784410215.597103961] [mavros.mavros]: Plugin sys_status initialized
[mavros_node-1] [INFO] [1784410215.604972218] [mavros.time]: TM: Timesync mode: MAVLINK
[mavros_node-1] [INFO] [1784410215.607699136] [mavros.mavros]: Plugin sys_time created
[mavros_node-1] [INFO] [1784410215.607727235] [mavros.mavros]: Plugin sys_time initialized
[mavros_node-1] [INFO] [1784410215.620515178] [mavros.mavros]: Plugin tdr_radio created
[mavros_node-1] [INFO] [1784410215.620569513] [mavros.mavros]: Plugin tdr_radio initialized
[mavros_node-1] [INFO] [1784410215.633734213] [mavros.mavros]: Plugin terrain created
[mavros_node-1] [INFO] [1784410215.633775901] [mavros.mavros]: Plugin terrain initialized
[mavros_node-1] [INFO] [1784410215.647103039] [mavros.mavros]: Plugin trajectory created
[mavros_node-1] [INFO] [1784410215.647156362] [mavros.mavros]: Plugin trajectory initialized
[mavros_node-1] [INFO] [1784410215.656158475] [mavros.mavros]: Plugin tunnel created
[mavros_node-1] [INFO] [1784410215.656192205] [mavros.mavros]: Plugin tunnel initialized
[mavros_node-1] [INFO] [1784410215.665267310] [mavros.mavros]: Plugin vfr_hud created
[mavros_node-1] [INFO] [1784410215.665303569] [mavros.mavros]: Plugin vfr_hud initialized
[mavros_node-1] [INFO] [1784410215.665310348] [mavros.mavros]: Plugin vibration ignored
[mavros_node-1] [INFO] [1784410215.674576078] [mavros.mavros]: Plugin vision_pose created
[mavros_node-1] [INFO] [1784410215.674612429] [mavros.mavros]: Plugin vision_pose initialized
[mavros_node-1] [INFO] [1784410215.685481534] [mavros.mavros]: Plugin vision_speed created
[mavros_node-1] [INFO] [1784410215.685510971] [mavros.mavros]: Plugin vision_speed initialized
[mavros_node-1] [INFO] [1784410215.698316460] [mavros.mavros]: Plugin waypoint created
[mavros_node-1] [INFO] [1784410215.698362725] [mavros.mavros]: Plugin waypoint initialized
[mavros_node-1] [INFO] [1784410215.698368860] [mavros.mavros]: Plugin wheel_odometry ignored
[mavros_node-1] [INFO] [1784410215.707049624] [mavros.mavros]: Plugin wind_estimation created
[mavros_node-1] [INFO] [1784410215.707084877] [mavros.mavros]: Plugin wind_estimation initialized
[mavros_node-1] [INFO] [1784410215.707899035] [mavros.mavros]: Built-in SIMD instructions: SSE, SSE2
[mavros_node-1] [INFO] [1784410215.707911754] [mavros.mavros]: Built-in MAVLink package version: 2026.3.3
[mavros_node-1] [INFO] [1784410215.707915082] [mavros.mavros]: Known MAVLink dialects: common ardupilotmega ASLUAV AVSSUAS all csAirLink cubepilot development icarous loweheiser marsh matrixpilot paparazzi standard stemstudios storm32 uAvionix ualberta
[mavros_node-1] [INFO] [1784410215.707919072] [mavros.mavros]: MAVROS UAS via /uas1 started. MY ID 1.191, TARGET ID 1.1
[mavros_node-1] [INFO] [1784410215.711041563] [mavros.imu]: IMU: Attitude quaternion IMU detected!
[mavros_node-1] [INFO] [1784410215.726887349] [mavros.mavros_router]: link[1001] detected remote address 1.191
[mavros_node-1] [INFO] [1784410215.726889224] [mavros.imu]: IMU: High resolution IMU detected!
[mavros_node-1] [INFO] [1784410216.227037448] [mavros.mavros]: CON: Got HEARTBEAT, connected. FCU: PX4 Autopilot
[mavros_node-1] [INFO] [1784410216.227228030] [mavros.mission]: WP: detected enable_partial_push: 0
[mavros_node-1] [INFO] [1784410216.227571310] [mavros.imu]: IMU: High resolution IMU detected!
[mavros_node-1] [INFO] [1784410216.231066003] [mavros.imu]: IMU: Attitude quaternion IMU detected!
[mavros_node-1] [WARN] [1784410216.575012253] [mavros.sys]: FCU: UNK(8): EVENT 11047904 with args -0-0-0-16-0-128-0-0-0-184-59-127-128-184-59-127-128-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-
[mavros_node-1] [ERROR] [1784410216.575269729] [mavros.sys]: FCU: EVENT 3087815 with args -0-64-0-0-20-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-
[mavros_node-1] [WARN] [1784410216.575496354] [mavros.sys]: FCU: EVENT 453929 with args -255-255-255-255-7-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-
[mavros_node-1] [INFO] [1784410216.575667341] [mavros.sys]: FCU: EVENT 6801787 with args -255-255-255-255-12-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-
[mavros_node-1] [WARN] [1784410216.575836920] [mavros.sys]: FCU: UNK(8): EVENT 1914663 with args -0-10-9-2-40-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-
[mavros_node-1] [INFO] [1784410217.235023635] [mavros.geofence]: GF: Using MISSION_ITEM_INT
[mavros_node-1] [INFO] [1784410217.235091559] [mavros.rallypoint]: RP: Using MISSION_ITEM_INT
[mavros_node-1] [INFO] [1784410217.235117589] [mavros.mission]: WP: Using MISSION_ITEM_INT
[mavros_node-1] [INFO] [1784410217.235147352] [mavros.sys]: VER: 1.1: Capabilities         0x000000000000e8ff
[mavros_node-1] [INFO] [1784410217.235171249] [mavros.sys]: VER: 1.1: Flight software:     010f04ff (99c40407ff000000)
[mavros_node-1] [INFO] [1784410217.235188718] [mavros.sys]: VER: 1.1: Middleware software: 010f04ff (99c40407ff000000)
[mavros_node-1] [INFO] [1784410217.235204457] [mavros.sys]: VER: 1.1: OS software:         060800ff (5d74bc138955e6f0)
[mavros_node-1] [INFO] [1784410217.235218998] [mavros.sys]: VER: 1.1: Board hardware:      00000001
[mavros_node-1] [INFO] [1784410217.235233275] [mavros.sys]: VER: 1.1: VID/PID:             0000:0000
[mavros_node-1] [INFO] [1784410217.235248431] [mavros.sys]: VER: 1.1: UID:                 4954414c44494e4f
[mavros_node-1] [WARN] [1784410217.238998600] [mavros.cmd]: CMD: Unexpected command 520, result 0
[mavros_node-1] [WARN] [1784410218.839273738] [mavros.sys]: FCU: UNK(8): EVENT 11047904 with args -0-0-0-18-0-128-0-0-0-128-43-1-128-184-59-127-128-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-
[mavros_node-1] [ERROR] [1784410218.839554403] [mavros.sys]: FCU: EVENT 9581033 with args -126-208-126-0-17-53-17-4-63-0-0-0-63-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-
[mavros_node-1] [ERROR] [1784410218.839813490] [mavros.sys]: FCU: EVENT 3087815 with args -0-64-0-0-20-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-
[mavros_node-1] [WARN] [1784410218.840010593] [mavros.sys]: FCU: EVENT 453929 with args -255-255-255-255-7-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-
