[INFO] [launch]: All log files can be found below /home/drone/.ros/log/2026-07-17-22-06-31-204838-drone-ASUS-TUF-Gaming-F15-FX507VV-FX507VV-74358
[INFO] [launch]: Default logging verbosity is set to INFO
[INFO] [mavros_node-1]: process started with pid [74359]
[mavros_node-1] [INFO] [1784322391.304166574] [mavros.mavros_node]: Starting mavros_node container
[mavros_node-1] [INFO] [1784322391.304207870] [mavros.mavros_node]: FCU URL: udp://:14540@127.0.0.1:14557
[mavros_node-1] [INFO] [1784322391.304213230] [mavros.mavros_node]: GCS URL: 
[mavros_node-1] [INFO] [1784322391.304216246] [mavros.mavros_node]: UAS Prefix: /uas1
[mavros_node-1] [INFO] [1784322391.304218889] [mavros.mavros_node]: Starting mavros router node
[mavros_node-1] [INFO] [1784322391.307245808] [mavros.mavros_router]: Built-in SIMD instructions: SSE, SSE2
[mavros_node-1] [INFO] [1784322391.307258739] [mavros.mavros_router]: Built-in MAVLink package version: 2026.3.3
[mavros_node-1] [INFO] [1784322391.307266661] [mavros.mavros_router]: Known MAVLink dialects: common ardupilotmega ASLUAV AVSSUAS all csAirLink cubepilot development icarous loweheiser marsh matrixpilot paparazzi standard stemstudios storm32 uAvionix ualberta
[mavros_node-1] [INFO] [1784322391.307270132] [mavros.mavros_router]: MAVROS Router started
[mavros_node-1] [INFO] [1784322391.307303753] [mavros.mavros_node]: Starting mavros uas node
[mavros_node-1] [INFO] [1784322391.324640931] [mavros.mavros_router]: Requested to add endpoint: type: 0, url: udp://:14540@127.0.0.1:14557
[mavros_node-1] [INFO] [1784322391.324666402] [mavros.mavros_router]: Endpoint link[1000] created
[mavros_node-1] [INFO] [1784322391.324892718] [mavros.mavros_router]: link[1000] opened successfully
[mavros_node-1] [INFO] [1784322391.324901228] [mavros.mavros_router]: Requested to add endpoint: type: 2, url: /uas1
[mavros_node-1] [INFO] [1784322391.324909342] [mavros.mavros_router]: Endpoint link[1001] created
[mavros_node-1] [INFO] [1784322391.325759656] [mavros.mavros_router]: link[1001] opened successfully
[mavros_node-1] [INFO] [1784322391.330204912] [mavros.mavros_router]: link[1000] detected remote address 1.1
[mavros_node-1] [INFO] [1784322391.334716033] [mavros.mavros]: UAS Executor started, threads: 16
[mavros_node-1] [INFO] [1784322391.343102537] [mavros.mavros]: Plugin actuator_control created
[mavros_node-1] [INFO] [1784322391.343126811] [mavros.mavros]: Plugin actuator_control initialized
[mavros_node-1] [INFO] [1784322391.353920724] [mavros.mavros]: Plugin adsb created
[mavros_node-1] [INFO] [1784322391.353945940] [mavros.mavros]: Plugin adsb initialized
