[INFO] [launch]: All log files can be found below /home/drone/.ros/log/2026-07-17-22-01-01-556477-drone-ASUS-TUF-Gaming-F15-FX507VV-FX507VV-72834
[INFO] [launch]: Default logging verbosity is set to INFO
[INFO] [mavros_node-1]: process started with pid [72841]
[mavros_node-1] [INFO] [1784322061.665654681] [mavros.mavros_node]: Starting mavros_node container
[mavros_node-1] [INFO] [1784322061.665697058] [mavros.mavros_node]: FCU URL: udp://:14540@127.0.0.1:14557
[mavros_node-1] [INFO] [1784322061.665702473] [mavros.mavros_node]: GCS URL: 
[mavros_node-1] [INFO] [1784322061.665705445] [mavros.mavros_node]: UAS Prefix: /uas1
[mavros_node-1] [INFO] [1784322061.665708089] [mavros.mavros_node]: Starting mavros router node
[mavros_node-1] [INFO] [1784322061.668672716] [mavros.mavros_router]: Built-in SIMD instructions: SSE, SSE2
[mavros_node-1] [INFO] [1784322061.668686446] [mavros.mavros_router]: Built-in MAVLink package version: 2026.3.3
[mavros_node-1] [INFO] [1784322061.668693475] [mavros.mavros_router]: Known MAVLink dialects: common ardupilotmega ASLUAV AVSSUAS all csAirLink cubepilot development icarous loweheiser marsh matrixpilot paparazzi standard stemstudios storm32 uAvionix ualberta
[mavros_node-1] [INFO] [1784322061.668697191] [mavros.mavros_router]: MAVROS Router started
[mavros_node-1] [INFO] [1784322061.668724212] [mavros.mavros_node]: Starting mavros uas node
[mavros_node-1] [INFO] [1784322061.686769363] [mavros.mavros_router]: Requested to add endpoint: type: 0, url: udp://:14540@127.0.0.1:14557
[mavros_node-1] [INFO] [1784322061.686797192] [mavros.mavros_router]: Endpoint link[1000] created
[mavros_node-1] [INFO] [1784322061.687025008] [mavros.mavros_router]: link[1000] opened successfully
[mavros_node-1] [INFO] [1784322061.687033314] [mavros.mavros_router]: Requested to add endpoint: type: 2, url: /uas1
[mavros_node-1] [INFO] [1784322061.687041840] [mavros.mavros_router]: Endpoint link[1001] created
[mavros_node-1] [INFO] [1784322061.687893511] [mavros.mavros_router]: link[1001] opened successfully
[mavros_node-1] [INFO] [1784322061.689260653] [mavros.mavros_router]: link[1000] detected remote address 1.1
[mavros_node-1] [INFO] [1784322061.696876858] [mavros.mavros]: UAS Executor started, threads: 16
[mavros_node-1] [INFO] [1784322061.705485430] [mavros.mavros]: Plugin actuator_control created
[mavros_node-1] [INFO] [1784322061.705514051] [mavros.mavros]: Plugin actuator_control initialized
[mavros_node-1] [INFO] [1784322061.716641836] [mavros.mavros]: Plugin adsb created
[mavros_node-1] [INFO] [1784322061.716665276] [mavros.mavros]: Plugin adsb initialized
[mavros_node-1] [INFO] [1784322061.719109540] [mavros.mavros]: Plugin altitude created
[mavros_node-1] [INFO] [1784322061.719137181] [mavros.mavros]: Plugin altitude initialized
[mavros_node-1] [INFO] [1784322061.721552290] [mavros.mavros]: Plugin cam_imu_sync created
