[INFO] [launch]: All log files can be found below /home/drone/.ros/log/2026-07-19-00-01-47-885484-drone-ASUS-TUF-Gaming-F15-FX507VV-FX507VV-130007
[INFO] [launch]: Default logging verbosity is set to INFO
[INFO] [mavros_node-1]: process started with pid [130008]
[mavros_node-1] [INFO] [1784415707.989028605] [mavros.mavros_node]: Starting mavros_node container
[mavros_node-1] [INFO] [1784415707.989071039] [mavros.mavros_node]: FCU URL: udp://:14540@127.0.0.1:14557
[mavros_node-1] [INFO] [1784415707.989076097] [mavros.mavros_node]: GCS URL: 
[mavros_node-1] [INFO] [1784415707.989079286] [mavros.mavros_node]: UAS Prefix: /uas1
[mavros_node-1] [INFO] [1784415707.989082039] [mavros.mavros_node]: Starting mavros router node
[mavros_node-1] [INFO] [1784415707.992102354] [mavros.mavros_router]: Built-in SIMD instructions: SSE, SSE2
[mavros_node-1] [INFO] [1784415707.992115176] [mavros.mavros_router]: Built-in MAVLink package version: 2026.3.3
[mavros_node-1] [INFO] [1784415707.992122321] [mavros.mavros_router]: Known MAVLink dialects: common ardupilotmega ASLUAV AVSSUAS all csAirLink cubepilot development icarous loweheiser marsh matrixpilot paparazzi standard stemstudios storm32 uAvionix ualberta
[mavros_node-1] [INFO] [1784415707.992126912] [mavros.mavros_router]: MAVROS Router started
[mavros_node-1] [INFO] [1784415707.992153681] [mavros.mavros_node]: Starting mavros uas node
[mavros_node-1] [INFO] [1784415708.010022559] [mavros.mavros_router]: Requested to add endpoint: type: 0, url: udp://:14540@127.0.0.1:14557
[mavros_node-1] [INFO] [1784415708.010051713] [mavros.mavros_router]: Endpoint link[1000] created
[mavros_node-1] [INFO] [1784415708.010283619] [mavros.mavros_router]: link[1000] opened successfully
[mavros_node-1] [INFO] [1784415708.010292618] [mavros.mavros_router]: Requested to add endpoint: type: 2, url: /uas1
[mavros_node-1] [INFO] [1784415708.010300958] [mavros.mavros_router]: Endpoint link[1001] created
[mavros_node-1] [INFO] [1784415708.011148878] [mavros.mavros_router]: link[1001] opened successfully
[mavros_node-1] [INFO] [1784415708.011908076] [mavros.mavros_router]: link[1000] detected remote address 1.1
[mavros_node-1] [INFO] [1784415708.020073966] [mavros.mavros]: UAS Executor started, threads: 16
[mavros_node-1] [INFO] [1784415708.028391057] [mavros.mavros]: Plugin actuator_control created
[mavros_node-1] [INFO] [1784415708.028415855] [mavros.mavros]: Plugin actuator_control initialized
[mavros_node-1] [INFO] [1784415708.039715371] [mavros.mavros]: Plugin adsb created
[mavros_node-1] [INFO] [1784415708.039739259] [mavros.mavros]: Plugin adsb initialized
[mavros_node-1] [INFO] [1784415708.042108366] [mavros.mavros]: Plugin altitude created
[mavros_node-1] [INFO] [1784415708.042128809] [mavros.mavros]: Plugin altitude initialized
[mavros_node-1] [INFO] [1784415708.044470614] [mavros.mavros]: Plugin cam_imu_sync created
[mavros_node-1] [INFO] [1784415708.044488700] [mavros.mavros]: Plugin cam_imu_sync initialized
[mavros_node-1] [INFO] [1784415708.046930312] [mavros.mavros]: Plugin camera created
[mavros_node-1] [INFO] [1784415708.046947802] [mavros.mavros]: Plugin camera initialized
[mavros_node-1] [INFO] [1784415708.049468543] [mavros.mavros]: Plugin cellular_status created
[mavros_node-1] [INFO] [1784415708.049484618] [mavros.mavros]: Plugin cellular_status initialized
[mavros_node-1] [INFO] [1784415708.053419483] [mavros.mavros]: Plugin command created
[mavros_node-1] [INFO] [1784415708.053449079] [mavros.mavros]: Plugin command initialized
[mavros_node-1] [INFO] [1784415708.056617123] [mavros.mavros]: Plugin companion_process_status created
[mavros_node-1] [INFO] [1784415708.056639530] [mavros.mavros]: Plugin companion_process_status initialized
[mavros_node-1] [INFO] [1784415708.059731783] [mavros.mavros]: Plugin debug_value created
[mavros_node-1] [INFO] [1784415708.059758545] [mavros.mavros]: Plugin debug_value initialized
[mavros_node-1] [INFO] [1784415708.059763400] [mavros.mavros]: Plugin distance_sensor ignored
[mavros_node-1] [INFO] [1784415708.062736962] [mavros.mavros]: Plugin esc_status created
[mavros_node-1] [INFO] [1784415708.062764096] [mavros.mavros]: Plugin esc_status initialized
[mavros_node-1] [INFO] [1784415708.065875136] [mavros.mavros]: Plugin esc_telemetry created
[mavros_node-1] [INFO] [1784415708.065901666] [mavros.mavros]: Plugin esc_telemetry initialized
[mavros_node-1] [INFO] [1784415708.069365149] [mavros.mavros]: Plugin fake_gps created
[mavros_node-1] [INFO] [1784415708.069395490] [mavros.mavros]: Plugin fake_gps initialized
[mavros_node-1] [INFO] [1784415708.074768681] [mavros.mavros]: Plugin ftp created
[mavros_node-1] [INFO] [1784415708.074795386] [mavros.mavros]: Plugin ftp initialized
[mavros_node-1] [INFO] [1784415708.078662948] [mavros.mavros]: Plugin geofence created
[mavros_node-1] [INFO] [1784415708.078690988] [mavros.mavros]: Plugin geofence initialized
[mavros_node-1] [INFO] [1784415708.084125023] [mavros.mavros]: Plugin gimbal_control created
[mavros_node-1] [INFO] [1784415708.084151250] [mavros.mavros]: Plugin gimbal_control initialized
[mavros_node-1] [INFO] [1784415708.090656776] [mavros.mavros]: Plugin global_position created
