[INFO] [launch]: All log files can be found below /home/drone/.ros/log/2026-07-17-22-08-21-040890-drone-ASUS-TUF-Gaming-F15-FX507VV-FX507VV-74822
[INFO] [launch]: Default logging verbosity is set to INFO
[INFO] [mavros_node-1]: process started with pid [74823]
[mavros_node-1] [INFO] [1784322501.143441364] [mavros.mavros_node]: Starting mavros_node container
[mavros_node-1] [INFO] [1784322501.143491275] [mavros.mavros_node]: FCU URL: udp://:14540@127.0.0.1:14557
[mavros_node-1] [INFO] [1784322501.143496955] [mavros.mavros_node]: GCS URL: 
[mavros_node-1] [INFO] [1784322501.143500561] [mavros.mavros_node]: UAS Prefix: /uas1
[mavros_node-1] [INFO] [1784322501.143503817] [mavros.mavros_node]: Starting mavros router node
[mavros_node-1] [INFO] [1784322501.147589781] [mavros.mavros_router]: Built-in SIMD instructions: SSE, SSE2
[mavros_node-1] [INFO] [1784322501.147604744] [mavros.mavros_router]: Built-in MAVLink package version: 2026.3.3
[mavros_node-1] [INFO] [1784322501.147611521] [mavros.mavros_router]: Known MAVLink dialects: common ardupilotmega ASLUAV AVSSUAS all csAirLink cubepilot development icarous loweheiser marsh matrixpilot paparazzi standard stemstudios storm32 uAvionix ualberta
[mavros_node-1] [INFO] [1784322501.147615000] [mavros.mavros_router]: MAVROS Router started
[mavros_node-1] [INFO] [1784322501.147638453] [mavros.mavros_node]: Starting mavros uas node
[mavros_node-1] [INFO] [1784322501.165151444] [mavros.mavros_router]: Requested to add endpoint: type: 0, url: udp://:14540@127.0.0.1:14557
[mavros_node-1] [INFO] [1784322501.165178472] [mavros.mavros_router]: Endpoint link[1000] created
[mavros_node-1] [INFO] [1784322501.165405000] [mavros.mavros_router]: link[1000] opened successfully
[mavros_node-1] [INFO] [1784322501.165413195] [mavros.mavros_router]: Requested to add endpoint: type: 2, url: /uas1
[mavros_node-1] [INFO] [1784322501.165420781] [mavros.mavros_router]: Endpoint link[1001] created
[mavros_node-1] [INFO] [1784322501.166271303] [mavros.mavros_router]: link[1001] opened successfully
[mavros_node-1] [INFO] [1784322501.168723827] [mavros.mavros_router]: link[1000] detected remote address 1.1
[mavros_node-1] [INFO] [1784322501.175303791] [mavros.mavros]: UAS Executor started, threads: 16
[mavros_node-1] [INFO] [1784322501.187374229] [mavros.mavros]: Plugin actuator_control created
[mavros_node-1] [INFO] [1784322501.187412552] [mavros.mavros]: Plugin actuator_control initialized
[mavros_node-1] [INFO] [1784322501.199132430] [mavros.mavros]: Plugin adsb created
[mavros_node-1] [INFO] [1784322501.199152367] [mavros.mavros]: Plugin adsb initialized
[mavros_node-1] [INFO] [1784322501.201517090] [mavros.mavros]: Plugin altitude created
