[INFO] [launch]: All log files can be found below /home/drone/.ros/log/2026-07-17-22-34-02-264440-drone-ASUS-TUF-Gaming-F15-FX507VV-FX507VV-81557
[INFO] [launch]: Default logging verbosity is set to INFO
[INFO] [mavros_node-1]: process started with pid [81558]
[mavros_node-1] [INFO] [1784324042.361066650] [mavros.mavros_node]: Starting mavros_node container
[mavros_node-1] [INFO] [1784324042.361107689] [mavros.mavros_node]: FCU URL: udp://:14540@127.0.0.1:14557
[mavros_node-1] [INFO] [1784324042.361113099] [mavros.mavros_node]: GCS URL: 
[mavros_node-1] [INFO] [1784324042.361115939] [mavros.mavros_node]: UAS Prefix: /uas1
[mavros_node-1] [INFO] [1784324042.361118556] [mavros.mavros_node]: Starting mavros router node
[mavros_node-1] [INFO] [1784324042.364175994] [mavros.mavros_router]: Built-in SIMD instructions: SSE, SSE2
[mavros_node-1] [INFO] [1784324042.364191856] [mavros.mavros_router]: Built-in MAVLink package version: 2026.3.3
[mavros_node-1] [INFO] [1784324042.364199111] [mavros.mavros_router]: Known MAVLink dialects: common ardupilotmega ASLUAV AVSSUAS all csAirLink cubepilot development icarous loweheiser marsh matrixpilot paparazzi standard stemstudios storm32 uAvionix ualberta
[mavros_node-1] [INFO] [1784324042.364202603] [mavros.mavros_router]: MAVROS Router started
[mavros_node-1] [INFO] [1784324042.364224666] [mavros.mavros_node]: Starting mavros uas node
[mavros_node-1] [INFO] [1784324042.381741901] [mavros.mavros_router]: Requested to add endpoint: type: 0, url: udp://:14540@127.0.0.1:14557
[mavros_node-1] [INFO] [1784324042.381768137] [mavros.mavros_router]: Endpoint link[1000] created
[mavros_node-1] [INFO] [1784324042.381990478] [mavros.mavros_router]: link[1000] opened successfully
[mavros_node-1] [INFO] [1784324042.381998178] [mavros.mavros_router]: Requested to add endpoint: type: 2, url: /uas1
[mavros_node-1] [INFO] [1784324042.382006202] [mavros.mavros_router]: Endpoint link[1001] created
[mavros_node-1] [INFO] [1784324042.382897621] [mavros.mavros_router]: link[1001] opened successfully
[mavros_node-1] [INFO] [1784324042.387027792] [mavros.mavros_router]: link[1000] detected remote address 1.1
[mavros_node-1] [INFO] [1784324042.391862165] [mavros.mavros]: UAS Executor started, threads: 16
[mavros_node-1] [INFO] [1784324042.400362613] [mavros.mavros]: Plugin actuator_control created
[mavros_node-1] [INFO] [1784324042.400387852] [mavros.mavros]: Plugin actuator_control initialized
[mavros_node-1] [INFO] [1784324042.411967388] [mavros.mavros]: Plugin adsb created
[mavros_node-1] [INFO] [1784324042.411988929] [mavros.mavros]: Plugin adsb initialized
[mavros_node-1] [INFO] [1784324042.414521319] [mavros.mavros]: Plugin altitude created
[mavros_node-1] [INFO] [1784324042.414540968] [mavros.mavros]: Plugin altitude initialized
[mavros_node-1] [INFO] [1784324042.417204821] [mavros.mavros]: Plugin cam_imu_sync created
[mavros_node-1] [INFO] [1784324042.417223966] [mavros.mavros]: Plugin cam_imu_sync initialized
[mavros_node-1] [INFO] [1784324042.420009000] [mavros.mavros]: Plugin camera created
[mavros_node-1] [INFO] [1784324042.420028559] [mavros.mavros]: Plugin camera initialized
[mavros_node-1] [INFO] [1784324042.423242313] [mavros.mavros]: Plugin cellular_status created
[mavros_node-1] [INFO] [1784324042.423269401] [mavros.mavros]: Plugin cellular_status initialized
[mavros_node-1] [INFO] [1784324042.429369363] [mavros.mavros]: Plugin command created
[mavros_node-1] [INFO] [1784324042.429401241] [mavros.mavros]: Plugin command initialized
[mavros_node-1] [INFO] [1784324042.432462509] [mavros.mavros]: Plugin companion_process_status created
[mavros_node-1] [INFO] [1784324042.432486547] [mavros.mavros]: Plugin companion_process_status initialized
[mavros_node-1] [INFO] [1784324042.436022140] [mavros.mavros]: Plugin debug_value created
[mavros_node-1] [INFO] [1784324042.436057826] [mavros.mavros]: Plugin debug_value initialized
[mavros_node-1] [INFO] [1784324042.436063567] [mavros.mavros]: Plugin distance_sensor ignored
[mavros_node-1] [INFO] [1784324042.443020698] [mavros.mavros]: Plugin esc_status created
[mavros_node-1] [INFO] [1784324042.443078391] [mavros.mavros]: Plugin esc_status initialized
[mavros_node-1] [INFO] [1784324042.452165318] [mavros.mavros]: Plugin esc_telemetry created
[mavros_node-1] [INFO] [1784324042.452216446] [mavros.mavros]: Plugin esc_telemetry initialized
[mavros_node-1] [INFO] [1784324042.458322722] [mavros.mavros]: Plugin fake_gps created
[mavros_node-1] [INFO] [1784324042.458370202] [mavros.mavros]: Plugin fake_gps initialized
[mavros_node-1] [INFO] [1784324042.464733971] [mavros.mavros]: Plugin ftp created
[mavros_node-1] [INFO] [1784324042.464773481] [mavros.mavros]: Plugin ftp initialized
[mavros_node-1] [INFO] [1784324042.469117257] [mavros.mavros]: Plugin geofence created
[mavros_node-1] [INFO] [1784324042.469154545] [mavros.mavros]: Plugin geofence initialized
[mavros_node-1] [INFO] [1784324042.474882248] [mavros.mavros]: Plugin gimbal_control created
[mavros_node-1] [INFO] [1784324042.474919402] [mavros.mavros]: Plugin gimbal_control initialized
[mavros_node-1] [INFO] [1784324042.481508627] [mavros.mavros]: Plugin global_position created
[mavros_node-1] [INFO] [1784324042.481566618] [mavros.mavros]: Plugin global_position initialized
