[INFO] [launch]: All log files can be found below /home/drone/.ros/log/2026-07-18-22-43-08-201350-drone-ASUS-TUF-Gaming-F15-FX507VV-FX507VV-119422
[INFO] [launch]: Default logging verbosity is set to INFO
[INFO] [mavros_node-1]: process started with pid [119423]
[mavros_node-1] [INFO] [1784410988.319316421] [mavros.mavros_node]: Starting mavros_node container
[mavros_node-1] [INFO] [1784410988.319362056] [mavros.mavros_node]: FCU URL: udp://:14540@127.0.0.1:14557
[mavros_node-1] [INFO] [1784410988.319366864] [mavros.mavros_node]: GCS URL: 
[mavros_node-1] [INFO] [1784410988.319370043] [mavros.mavros_node]: UAS Prefix: /uas1
[mavros_node-1] [INFO] [1784410988.319372700] [mavros.mavros_node]: Starting mavros router node
[mavros_node-1] [INFO] [1784410988.322602636] [mavros.mavros_router]: Built-in SIMD instructions: SSE, SSE2
[mavros_node-1] [INFO] [1784410988.322620048] [mavros.mavros_router]: Built-in MAVLink package version: 2026.3.3
[mavros_node-1] [INFO] [1784410988.322628660] [mavros.mavros_router]: Known MAVLink dialects: common ardupilotmega ASLUAV AVSSUAS all csAirLink cubepilot development icarous loweheiser marsh matrixpilot paparazzi standard stemstudios storm32 uAvionix ualberta
[mavros_node-1] [INFO] [1784410988.322631996] [mavros.mavros_router]: MAVROS Router started
[mavros_node-1] [INFO] [1784410988.322655592] [mavros.mavros_node]: Starting mavros uas node
[mavros_node-1] [INFO] [1784410988.345787991] [mavros.mavros_router]: Requested to add endpoint: type: 0, url: udp://:14540@127.0.0.1:14557
[mavros_node-1] [INFO] [1784410988.345822256] [mavros.mavros_router]: Endpoint link[1000] created
[mavros_node-1] [INFO] [1784410988.346073197] [mavros.mavros_router]: link[1000] opened successfully
[mavros_node-1] [INFO] [1784410988.346082143] [mavros.mavros_router]: Requested to add endpoint: type: 2, url: /uas1
[mavros_node-1] [INFO] [1784410988.346090950] [mavros.mavros_router]: Endpoint link[1001] created
[mavros_node-1] [INFO] [1784410988.347292661] [mavros.mavros_router]: link[1001] opened successfully
[mavros_node-1] [INFO] [1784410988.355871750] [mavros.mavros]: UAS Executor started, threads: 16
[mavros_node-1] [INFO] [1784410988.359517725] [mavros.mavros_router]: link[1000] detected remote address 1.1
[mavros_node-1] [INFO] [1784410988.367984586] [mavros.mavros]: Plugin actuator_control created
[mavros_node-1] [INFO] [1784410988.368015462] [mavros.mavros]: Plugin actuator_control initialized
[mavros_node-1] [INFO] [1784410988.382847038] [mavros.mavros]: Plugin adsb created
[mavros_node-1] [INFO] [1784410988.382918089] [mavros.mavros]: Plugin adsb initialized
[mavros_node-1] [INFO] [1784410988.385503918] [mavros.mavros]: Plugin altitude created
[mavros_node-1] [INFO] [1784410988.385524849] [mavros.mavros]: Plugin altitude initialized
[mavros_node-1] [INFO] [1784410988.387957365] [mavros.mavros]: Plugin cam_imu_sync created
[mavros_node-1] [INFO] [1784410988.387978982] [mavros.mavros]: Plugin cam_imu_sync initialized
[mavros_node-1] [INFO] [1784410988.390485984] [mavros.mavros]: Plugin camera created
[mavros_node-1] [INFO] [1784410988.390505901] [mavros.mavros]: Plugin camera initialized
[mavros_node-1] [INFO] [1784410988.393192824] [mavros.mavros]: Plugin cellular_status created
[mavros_node-1] [INFO] [1784410988.393212159] [mavros.mavros]: Plugin cellular_status initialized
[mavros_node-1] [INFO] [1784410988.397017871] [mavros.mavros]: Plugin command created
[mavros_node-1] [INFO] [1784410988.397040632] [mavros.mavros]: Plugin command initialized
[mavros_node-1] [INFO] [1784410988.400164435] [mavros.mavros]: Plugin companion_process_status created
[mavros_node-1] [INFO] [1784410988.400183196] [mavros.mavros]: Plugin companion_process_status initialized
[mavros_node-1] [INFO] [1784410988.403496964] [mavros.mavros]: Plugin debug_value created
[mavros_node-1] [INFO] [1784410988.403526023] [mavros.mavros]: Plugin debug_value initialized
[mavros_node-1] [INFO] [1784410988.403530803] [mavros.mavros]: Plugin distance_sensor ignored
[mavros_node-1] [INFO] [1784410988.406658102] [mavros.mavros]: Plugin esc_status created
[mavros_node-1] [INFO] [1784410988.406683703] [mavros.mavros]: Plugin esc_status initialized
[mavros_node-1] [INFO] [1784410988.409661374] [mavros.mavros]: Plugin esc_telemetry created
[mavros_node-1] [INFO] [1784410988.409686988] [mavros.mavros]: Plugin esc_telemetry initialized
[mavros_node-1] [INFO] [1784410988.413558050] [mavros.mavros]: Plugin fake_gps created
[mavros_node-1] [INFO] [1784410988.413576923] [mavros.mavros]: Plugin fake_gps initialized
[mavros_node-1] [INFO] [1784410988.418708066] [mavros.mavros]: Plugin ftp created
[mavros_node-1] [INFO] [1784410988.418733962] [mavros.mavros]: Plugin ftp initialized
[mavros_node-1] [INFO] [1784410988.422730607] [mavros.mavros]: Plugin geofence created
[mavros_node-1] [INFO] [1784410988.422767574] [mavros.mavros]: Plugin geofence initialized
[mavros_node-1] [INFO] [1784410988.429162576] [mavros.mavros]: Plugin gimbal_control created
[mavros_node-1] [INFO] [1784410988.429197327] [mavros.mavros]: Plugin gimbal_control initialized
[mavros_node-1] [INFO] [1784410988.435401776] [mavros.mavros]: Plugin global_position created
[mavros_node-1] [INFO] [1784410988.435451442] [mavros.mavros]: Plugin global_position initialized
