[INFO] [launch]: All log files can be found below /home/drone/.ros/log/2026-07-18-22-41-17-690901-drone-ASUS-TUF-Gaming-F15-FX507VV-FX507VV-118238
[INFO] [launch]: Default logging verbosity is set to INFO
[INFO] [mavros_node-1]: process started with pid [118239]
[mavros_node-1] [INFO] [1784410877.789643675] [mavros.mavros_node]: Starting mavros_node container
[mavros_node-1] [INFO] [1784410877.789685465] [mavros.mavros_node]: FCU URL: udp://:14540@127.0.0.1:14557
[mavros_node-1] [INFO] [1784410877.789691101] [mavros.mavros_node]: GCS URL: 
[mavros_node-1] [INFO] [1784410877.789694141] [mavros.mavros_node]: UAS Prefix: /uas1
[mavros_node-1] [INFO] [1784410877.789696901] [mavros.mavros_node]: Starting mavros router node
[mavros_node-1] [INFO] [1784410877.792755209] [mavros.mavros_router]: Built-in SIMD instructions: SSE, SSE2
[mavros_node-1] [INFO] [1784410877.792768683] [mavros.mavros_router]: Built-in MAVLink package version: 2026.3.3
[mavros_node-1] [INFO] [1784410877.792776106] [mavros.mavros_router]: Known MAVLink dialects: common ardupilotmega ASLUAV AVSSUAS all csAirLink cubepilot development icarous loweheiser marsh matrixpilot paparazzi standard stemstudios storm32 uAvionix ualberta
[mavros_node-1] [INFO] [1784410877.792779821] [mavros.mavros_router]: MAVROS Router started
[mavros_node-1] [INFO] [1784410877.792805307] [mavros.mavros_node]: Starting mavros uas node
[mavros_node-1] [INFO] [1784410877.813762035] [mavros.mavros_router]: Requested to add endpoint: type: 0, url: udp://:14540@127.0.0.1:14557
[mavros_node-1] [INFO] [1784410877.813790653] [mavros.mavros_router]: Endpoint link[1000] created
[mavros_node-1] [INFO] [1784410877.814016626] [mavros.mavros_router]: link[1000] opened successfully
[mavros_node-1] [INFO] [1784410877.814024937] [mavros.mavros_router]: Requested to add endpoint: type: 2, url: /uas1
[mavros_node-1] [INFO] [1784410877.814033506] [mavros.mavros_router]: Endpoint link[1001] created
[mavros_node-1] [INFO] [1784410877.814872035] [mavros.mavros_router]: link[1001] opened successfully
[mavros_node-1] [INFO] [1784410877.815954749] [mavros.mavros_router]: link[1000] detected remote address 1.1
[mavros_node-1] [INFO] [1784410877.823884561] [mavros.mavros]: UAS Executor started, threads: 16
[mavros_node-1] [INFO] [1784410877.833075257] [mavros.mavros]: Plugin actuator_control created
[mavros_node-1] [INFO] [1784410877.833099741] [mavros.mavros]: Plugin actuator_control initialized
[mavros_node-1] [INFO] [1784410877.844168013] [mavros.mavros]: Plugin adsb created
[mavros_node-1] [INFO] [1784410877.844190102] [mavros.mavros]: Plugin adsb initialized
[mavros_node-1] [INFO] [1784410877.846663787] [mavros.mavros]: Plugin altitude created
[mavros_node-1] [INFO] [1784410877.846686485] [mavros.mavros]: Plugin altitude initialized
[mavros_node-1] [INFO] [1784410877.849131224] [mavros.mavros]: Plugin cam_imu_sync created
[mavros_node-1] [INFO] [1784410877.849149670] [mavros.mavros]: Plugin cam_imu_sync initialized
[mavros_node-1] [INFO] [1784410877.851647503] [mavros.mavros]: Plugin camera created
[mavros_node-1] [INFO] [1784410877.851665799] [mavros.mavros]: Plugin camera initialized
[mavros_node-1] [INFO] [1784410877.854246562] [mavros.mavros]: Plugin cellular_status created
[mavros_node-1] [INFO] [1784410877.854262999] [mavros.mavros]: Plugin cellular_status initialized
[mavros_node-1] [INFO] [1784410877.858138992] [mavros.mavros]: Plugin command created
[mavros_node-1] [INFO] [1784410877.858160344] [mavros.mavros]: Plugin command initialized
[mavros_node-1] [INFO] [1784410877.860973889] [mavros.mavros]: Plugin companion_process_status created
[mavros_node-1] [INFO] [1784410877.860990056] [mavros.mavros]: Plugin companion_process_status initialized
[mavros_node-1] [INFO] [1784410877.864252078] [mavros.mavros]: Plugin debug_value created
[mavros_node-1] [INFO] [1784410877.864278861] [mavros.mavros]: Plugin debug_value initialized
[mavros_node-1] [INFO] [1784410877.864284172] [mavros.mavros]: Plugin distance_sensor ignored
[mavros_node-1] [INFO] [1784410877.867423032] [mavros.mavros]: Plugin esc_status created
[mavros_node-1] [INFO] [1784410877.867445773] [mavros.mavros]: Plugin esc_status initialized
[mavros_node-1] [INFO] [1784410877.870574378] [mavros.mavros]: Plugin esc_telemetry created
[mavros_node-1] [INFO] [1784410877.870600111] [mavros.mavros]: Plugin esc_telemetry initialized
[mavros_node-1] [INFO] [1784410877.874443182] [mavros.mavros]: Plugin fake_gps created
[mavros_node-1] [INFO] [1784410877.874461711] [mavros.mavros]: Plugin fake_gps initialized
[mavros_node-1] [INFO] [1784410877.879835717] [mavros.mavros]: Plugin ftp created
[mavros_node-1] [INFO] [1784410877.879857947] [mavros.mavros]: Plugin ftp initialized
[mavros_node-1] [INFO] [1784410877.883938879] [mavros.mavros]: Plugin geofence created
[mavros_node-1] [INFO] [1784410877.883967492] [mavros.mavros]: Plugin geofence initialized
[mavros_node-1] [INFO] [1784410877.889711359] [mavros.mavros]: Plugin gimbal_control created
[mavros_node-1] [INFO] [1784410877.889738263] [mavros.mavros]: Plugin gimbal_control initialized
[mavros_node-1] [INFO] [1784410877.896009018] [mavros.mavros]: Plugin global_position created
[mavros_node-1] [INFO] [1784410877.896052014] [mavros.mavros]: Plugin global_position initialized
[mavros_node-1] [INFO] [1784410877.899794758] [mavros.mavros]: Plugin gps_input created
[mavros_node-1] [INFO] [1784410877.899813179] [mavros.mavros]: Plugin gps_input initialized
[mavros_node-1] [INFO] [1784410877.903817443] [mavros.mavros]: Plugin gps_rtk created
[mavros_node-1] [INFO] [1784410877.903836947] [mavros.mavros]: Plugin gps_rtk initialized
[mavros_node-1] [INFO] [1784410877.908094469] [mavros.mavros]: Plugin gps_status created
[mavros_node-1] [INFO] [1784410877.908144772] [mavros.mavros]: Plugin gps_status initialized
[mavros_node-1] [INFO] [1784410877.912263676] [mavros.mavros]: Plugin guided_target created
[mavros_node-1] [INFO] [1784410877.912283543] [mavros.mavros]: Plugin guided_target initialized
[mavros_node-1] [INFO] [1784410877.917393750] [mavros.mavros]: Plugin hil created
[mavros_node-1] [INFO] [1784410877.917419157] [mavros.mavros]: Plugin hil initialized
[mavros_node-1] [INFO] [1784410877.921886043] [mavros.mavros]: Plugin home_position created
[mavros_node-1] [INFO] [1784410877.921913083] [mavros.mavros]: Plugin home_position initialized
[mavros_node-1] [INFO] [1784410877.927467751] [mavros.mavros]: Plugin imu created
[mavros_node-1] [INFO] [1784410877.927495779] [mavros.mavros]: Plugin imu initialized
[mavros_node-1] [INFO] [1784410877.932902397] [mavros.mavros]: Plugin landing_target created
[mavros_node-1] [INFO] [1784410877.932923434] [mavros.mavros]: Plugin landing_target initialized
[mavros_node-1] [INFO] [1784410877.938769247] [mavros.mavros]: Plugin local_position created
[mavros_node-1] [INFO] [1784410877.938792131] [mavros.mavros]: Plugin local_position initialized
[mavros_node-1] [INFO] [1784410877.944696207] [mavros.mavros]: Plugin log_transfer created
[mavros_node-1] [INFO] [1784410877.944719695] [mavros.mavros]: Plugin log_transfer initialized
[mavros_node-1] [INFO] [1784410877.949439203] [mavros.mavros]: Plugin mag_calibration_status created
[mavros_node-1] [INFO] [1784410877.949466311] [mavros.mavros]: Plugin mag_calibration_status initialized
[mavros_node-1] [INFO] [1784410877.954400458] [mavros.mavros]: Plugin manual_control created
[mavros_node-1] [INFO] [1784410877.954422084] [mavros.mavros]: Plugin manual_control initialized
[mavros_node-1] [INFO] [1784410877.959314002] [mavros.mavros]: Plugin mocap_pose_estimate created
[mavros_node-1] [INFO] [1784410877.959360037] [mavros.mavros]: Plugin mocap_pose_estimate initialized
[mavros_node-1] [INFO] [1784410877.965283380] [mavros.mavros]: Plugin mount_control created
[mavros_node-1] [INFO] [1784410877.965308586] [mavros.mavros]: Plugin mount_control initialized
[mavros_node-1] [INFO] [1784410877.970472479] [mavros.mavros]: Plugin nav_controller_output created
[mavros_node-1] [INFO] [1784410877.970494314] [mavros.mavros]: Plugin nav_controller_output initialized
[mavros_node-1] [INFO] [1784410877.975756839] [mavros.mavros]: Plugin obstacle_distance created
[mavros_node-1] [INFO] [1784410877.975782325] [mavros.mavros]: Plugin obstacle_distance initialized
[mavros_node-1] [INFO] [1784410877.981194669] [mavros.mavros]: Plugin obstacle_distance_3d created
[mavros_node-1] [INFO] [1784410877.981214999] [mavros.mavros]: Plugin obstacle_distance_3d initialized
[mavros_node-1] [INFO] [1784410877.986888542] [mavros.mavros]: Plugin odometry created
[mavros_node-1] [INFO] [1784410877.986910800] [mavros.mavros]: Plugin odometry initialized
[mavros_node-1] [INFO] [1784410877.992573209] [mavros.mavros]: Plugin onboard_computer_status created
[mavros_node-1] [INFO] [1784410877.992613263] [mavros.mavros]: Plugin onboard_computer_status initialized
[mavros_node-1] [INFO] [1784410877.999109630] [mavros.mavros]: Plugin open_drone_id created
[mavros_node-1] [INFO] [1784410877.999134442] [mavros.mavros]: Plugin open_drone_id initialized
[mavros_node-1] [INFO] [1784410878.005573944] [mavros.mavros]: Plugin optical_flow created
[mavros_node-1] [INFO] [1784410878.005600151] [mavros.mavros]: Plugin optical_flow initialized
[mavros_node-1] [INFO] [1784410878.011803068] [mavros.mavros]: Plugin param created
[mavros_node-1] [INFO] [1784410878.011831075] [mavros.mavros]: Plugin param initialized
[mavros_node-1] [INFO] [1784410878.017804771] [mavros.mavros]: Plugin play_tune created
[mavros_node-1] [INFO] [1784410878.017825690] [mavros.mavros]: Plugin play_tune initialized
[mavros_node-1] [INFO] [1784410878.024971867] [mavros.mavros]: Plugin px4flow created
[mavros_node-1] [INFO] [1784410878.025011048] [mavros.mavros]: Plugin px4flow initialized
[mavros_node-1] [INFO] [1784410878.032488438] [mavros.mavros]: Plugin rallypoint created
[mavros_node-1] [INFO] [1784410878.032527603] [mavros.mavros]: Plugin rallypoint initialized
[mavros_node-1] [INFO] [1784410878.032533264] [mavros.mavros]: Plugin rangefinder ignored
