[INFO] [launch]: All log files can be found below /home/drone/.ros/log/2026-07-17-21-19-47-784736-drone-ASUS-TUF-Gaming-F15-FX507VV-FX507VV-67766
[INFO] [launch]: Default logging verbosity is set to INFO
[INFO] [mavros_node-1]: process started with pid [67767]
[mavros_node-1] [INFO] [1784319587.885991245] [mavros.mavros_node]: Starting mavros_node container
[mavros_node-1] [INFO] [1784319587.886033068] [mavros.mavros_node]: FCU URL: udp://:14540@127.0.0.1:14557
[mavros_node-1] [INFO] [1784319587.886037746] [mavros.mavros_node]: GCS URL: 
[mavros_node-1] [INFO] [1784319587.886040719] [mavros.mavros_node]: UAS Prefix: /uas1
[mavros_node-1] [INFO] [1784319587.886043326] [mavros.mavros_node]: Starting mavros router node
[mavros_node-1] [INFO] [1784319587.889065853] [mavros.mavros_router]: Built-in SIMD instructions: SSE, SSE2
[mavros_node-1] [INFO] [1784319587.889079367] [mavros.mavros_router]: Built-in MAVLink package version: 2026.3.3
[mavros_node-1] [INFO] [1784319587.889086733] [mavros.mavros_router]: Known MAVLink dialects: common ardupilotmega ASLUAV AVSSUAS all csAirLink cubepilot development icarous loweheiser marsh matrixpilot paparazzi standard stemstudios storm32 uAvionix ualberta
[mavros_node-1] [INFO] [1784319587.889091542] [mavros.mavros_router]: MAVROS Router started
[mavros_node-1] [INFO] [1784319587.889115207] [mavros.mavros_node]: Starting mavros uas node
[mavros_node-1] [INFO] [1784319587.906809967] [mavros.mavros_router]: Requested to add endpoint: type: 0, url: udp://:14540@127.0.0.1:14557
[mavros_node-1] [INFO] [1784319587.906838712] [mavros.mavros_router]: Endpoint link[1000] created
[mavros_node-1] [INFO] [1784319587.907073540] [mavros.mavros_router]: link[1000] opened successfully
[mavros_node-1] [INFO] [1784319587.907082248] [mavros.mavros_router]: Requested to add endpoint: type: 2, url: /uas1
[mavros_node-1] [INFO] [1784319587.907090023] [mavros.mavros_router]: Endpoint link[1001] created
[mavros_node-1] [INFO] [1784319587.907928983] [mavros.mavros_router]: link[1001] opened successfully
[mavros_node-1] [INFO] [1784319587.913981328] [mavros.mavros_router]: link[1000] detected remote address 1.1
[mavros_node-1] [INFO] [1784319587.916930569] [mavros.mavros]: UAS Executor started, threads: 16
[mavros_node-1] [INFO] [1784319587.925262673] [mavros.mavros]: Plugin actuator_control created
[mavros_node-1] [INFO] [1784319587.925288548] [mavros.mavros]: Plugin actuator_control initialized
[mavros_node-1] [INFO] [1784319587.936093790] [mavros.mavros]: Plugin adsb created
[mavros_node-1] [INFO] [1784319587.936115921] [mavros.mavros]: Plugin adsb initialized
[mavros_node-1] [INFO] [1784319587.938634739] [mavros.mavros]: Plugin altitude created
[mavros_node-1] [INFO] [1784319587.938659214] [mavros.mavros]: Plugin altitude initialized
[mavros_node-1] [INFO] [1784319587.941127448] [mavros.mavros]: Plugin cam_imu_sync created
[mavros_node-1] [INFO] [1784319587.941148179] [mavros.mavros]: Plugin cam_imu_sync initialized
[mavros_node-1] [INFO] [1784319587.943701505] [mavros.mavros]: Plugin camera created
[mavros_node-1] [INFO] [1784319587.943720153] [mavros.mavros]: Plugin camera initialized
[mavros_node-1] [INFO] [1784319587.946283014] [mavros.mavros]: Plugin cellular_status created
[mavros_node-1] [INFO] [1784319587.946302265] [mavros.mavros]: Plugin cellular_status initialized
[mavros_node-1] [INFO] [1784319587.950182361] [mavros.mavros]: Plugin command created
[mavros_node-1] [INFO] [1784319587.950203841] [mavros.mavros]: Plugin command initialized
[mavros_node-1] [INFO] [1784319587.952992437] [mavros.mavros]: Plugin companion_process_status created
[mavros_node-1] [INFO] [1784319587.953013306] [mavros.mavros]: Plugin companion_process_status initialized
[mavros_node-1] [INFO] [1784319587.956288689] [mavros.mavros]: Plugin debug_value created
[mavros_node-1] [INFO] [1784319587.956325537] [mavros.mavros]: Plugin debug_value initialized
[mavros_node-1] [INFO] [1784319587.956330569] [mavros.mavros]: Plugin distance_sensor ignored
[mavros_node-1] [INFO] [1784319587.959501921] [mavros.mavros]: Plugin esc_status created
[mavros_node-1] [INFO] [1784319587.959525473] [mavros.mavros]: Plugin esc_status initialized
[mavros_node-1] [INFO] [1784319587.962588838] [mavros.mavros]: Plugin esc_telemetry created
[mavros_node-1] [INFO] [1784319587.962609669] [mavros.mavros]: Plugin esc_telemetry initialized
[mavros_node-1] [INFO] [1784319587.966243944] [mavros.mavros]: Plugin fake_gps created
[mavros_node-1] [INFO] [1784319587.966259232] [mavros.mavros]: Plugin fake_gps initialized
[mavros_node-1] [INFO] [1784319587.971417135] [mavros.mavros]: Plugin ftp created
[mavros_node-1] [INFO] [1784319587.971439580] [mavros.mavros]: Plugin ftp initialized
[mavros_node-1] [INFO] [1784319587.975447115] [mavros.mavros]: Plugin geofence created
[mavros_node-1] [INFO] [1784319587.975473921] [mavros.mavros]: Plugin geofence initialized
[mavros_node-1] [INFO] [1784319587.981004132] [mavros.mavros]: Plugin gimbal_control created
[mavros_node-1] [INFO] [1784319587.981031497] [mavros.mavros]: Plugin gimbal_control initialized
[mavros_node-1] [INFO] [1784319587.987146395] [mavros.mavros]: Plugin global_position created
[mavros_node-1] [INFO] [1784319587.987188952] [mavros.mavros]: Plugin global_position initialized
[mavros_node-1] [INFO] [1784319587.990855877] [mavros.mavros]: Plugin gps_input created
[mavros_node-1] [INFO] [1784319587.990872149] [mavros.mavros]: Plugin gps_input initialized
[mavros_node-1] [INFO] [1784319587.994813955] [mavros.mavros]: Plugin gps_rtk created
[mavros_node-1] [INFO] [1784319587.994832990] [mavros.mavros]: Plugin gps_rtk initialized
[mavros_node-1] [INFO] [1784319587.999304752] [mavros.mavros]: Plugin gps_status created
[mavros_node-1] [INFO] [1784319587.999333221] [mavros.mavros]: Plugin gps_status initialized
[mavros_node-1] [INFO] [1784319588.003525737] [mavros.mavros]: Plugin guided_target created
[mavros_node-1] [INFO] [1784319588.003545797] [mavros.mavros]: Plugin guided_target initialized
[mavros_node-1] [INFO] [1784319588.008908958] [mavros.mavros]: Plugin hil created
[mavros_node-1] [INFO] [1784319588.008933318] [mavros.mavros]: Plugin hil initialized
[mavros_node-1] [INFO] [1784319588.014098465] [mavros.mavros]: Plugin home_position created
[mavros_node-1] [INFO] [1784319588.014119532] [mavros.mavros]: Plugin home_position initialized
[mavros_node-1] [INFO] [1784319588.019791467] [mavros.mavros]: Plugin imu created
[mavros_node-1] [INFO] [1784319588.019818073] [mavros.mavros]: Plugin imu initialized
[mavros_node-1] [INFO] [1784319588.025280594] [mavros.mavros]: Plugin landing_target created
[mavros_node-1] [INFO] [1784319588.025305203] [mavros.mavros]: Plugin landing_target initialized
[mavros_node-1] [INFO] [1784319588.031094040] [mavros.mavros]: Plugin local_position created
[mavros_node-1] [INFO] [1784319588.031122705] [mavros.mavros]: Plugin local_position initialized
[mavros_node-1] [INFO] [1784319588.037182169] [mavros.mavros]: Plugin log_transfer created
[mavros_node-1] [INFO] [1784319588.037209635] [mavros.mavros]: Plugin log_transfer initialized
[mavros_node-1] [INFO] [1784319588.042328898] [mavros.mavros]: Plugin mag_calibration_status created
[mavros_node-1] [INFO] [1784319588.042350704] [mavros.mavros]: Plugin mag_calibration_status initialized
[mavros_node-1] [INFO] [1784319588.047474916] [mavros.mavros]: Plugin manual_control created
[mavros_node-1] [INFO] [1784319588.047502970] [mavros.mavros]: Plugin manual_control initialized
[mavros_node-1] [INFO] [1784319588.053176674] [mavros.mavros]: Plugin mocap_pose_estimate created
[mavros_node-1] [INFO] [1784319588.053207236] [mavros.mavros]: Plugin mocap_pose_estimate initialized
[mavros_node-1] [INFO] [1784319588.059420234] [mavros.mavros]: Plugin mount_control created
[mavros_node-1] [INFO] [1784319588.059452473] [mavros.mavros]: Plugin mount_control initialized
[mavros_node-1] [INFO] [1784319588.064790895] [mavros.mavros]: Plugin nav_controller_output created
[mavros_node-1] [INFO] [1784319588.064813063] [mavros.mavros]: Plugin nav_controller_output initialized
[mavros_node-1] [INFO] [1784319588.070814406] [mavros.mavros]: Plugin obstacle_distance created
[mavros_node-1] [INFO] [1784319588.070851203] [mavros.mavros]: Plugin obstacle_distance initialized
