[INFO] [launch]: All log files can be found below /home/drone/.ros/log/2026-07-17-22-10-10-937992-drone-ASUS-TUF-Gaming-F15-FX507VV-FX507VV-75282
[INFO] [launch]: Default logging verbosity is set to INFO
[INFO] [mavros_node-1]: process started with pid [75283]
[mavros_node-1] [INFO] [1784322611.040186615] [mavros.mavros_node]: Starting mavros_node container
[mavros_node-1] [INFO] [1784322611.040237665] [mavros.mavros_node]: FCU URL: udp://:14540@127.0.0.1:14557
[mavros_node-1] [INFO] [1784322611.040244804] [mavros.mavros_node]: GCS URL: 
[mavros_node-1] [INFO] [1784322611.040248673] [mavros.mavros_node]: UAS Prefix: /uas1
[mavros_node-1] [INFO] [1784322611.040252116] [mavros.mavros_node]: Starting mavros router node
[mavros_node-1] [INFO] [1784322611.043976329] [mavros.mavros_router]: Built-in SIMD instructions: SSE, SSE2
[mavros_node-1] [INFO] [1784322611.043990829] [mavros.mavros_router]: Built-in MAVLink package version: 2026.3.3
[mavros_node-1] [INFO] [1784322611.043997783] [mavros.mavros_router]: Known MAVLink dialects: common ardupilotmega ASLUAV AVSSUAS all csAirLink cubepilot development icarous loweheiser marsh matrixpilot paparazzi standard stemstudios storm32 uAvionix ualberta
[mavros_node-1] [INFO] [1784322611.044002087] [mavros.mavros_router]: MAVROS Router started
[mavros_node-1] [INFO] [1784322611.044024448] [mavros.mavros_node]: Starting mavros uas node
[mavros_node-1] [INFO] [1784322611.061443347] [mavros.mavros_router]: Requested to add endpoint: type: 0, url: udp://:14540@127.0.0.1:14557
[mavros_node-1] [INFO] [1784322611.061472457] [mavros.mavros_router]: Endpoint link[1000] created
[mavros_node-1] [INFO] [1784322611.061696946] [mavros.mavros_router]: link[1000] opened successfully
[mavros_node-1] [INFO] [1784322611.061705487] [mavros.mavros_router]: Requested to add endpoint: type: 2, url: /uas1
[mavros_node-1] [INFO] [1784322611.061712855] [mavros.mavros_router]: Endpoint link[1001] created
[mavros_node-1] [INFO] [1784322611.062557656] [mavros.mavros_router]: link[1001] opened successfully
[mavros_node-1] [INFO] [1784322611.065183670] [mavros.mavros_router]: link[1000] detected remote address 1.1
[mavros_node-1] [INFO] [1784322611.071509144] [mavros.mavros]: UAS Executor started, threads: 16
[mavros_node-1] [INFO] [1784322611.079885177] [mavros.mavros]: Plugin actuator_control created
[mavros_node-1] [INFO] [1784322611.079911189] [mavros.mavros]: Plugin actuator_control initialized
[mavros_node-1] [INFO] [1784322611.090681111] [mavros.mavros]: Plugin adsb created
[mavros_node-1] [INFO] [1784322611.090702831] [mavros.mavros]: Plugin adsb initialized
[mavros_node-1] [INFO] [1784322611.093074079] [mavros.mavros]: Plugin altitude created
[mavros_node-1] [INFO] [1784322611.093092646] [mavros.mavros]: Plugin altitude initialized
[mavros_node-1] [INFO] [1784322611.095434807] [mavros.mavros]: Plugin cam_imu_sync created
[mavros_node-1] [INFO] [1784322611.095455369] [mavros.mavros]: Plugin cam_imu_sync initialized
[mavros_node-1] [INFO] [1784322611.097876405] [mavros.mavros]: Plugin camera created
[mavros_node-1] [INFO] [1784322611.097894090] [mavros.mavros]: Plugin camera initialized
[mavros_node-1] [INFO] [1784322611.100365308] [mavros.mavros]: Plugin cellular_status created
[mavros_node-1] [INFO] [1784322611.100388873] [mavros.mavros]: Plugin cellular_status initialized
[mavros_node-1] [INFO] [1784322611.104090740] [mavros.mavros]: Plugin command created
