[INFO] [launch]: All log files can be found below /home/drone/.ros/log/2026-07-19-00-03-37-832739-drone-ASUS-TUF-Gaming-F15-FX507VV-FX507VV-130553
[INFO] [launch]: Default logging verbosity is set to INFO
[INFO] [mavros_node-1]: process started with pid [130554]
[mavros_node-1] [INFO] [1784415817.930789147] [mavros.mavros_node]: Starting mavros_node container
[mavros_node-1] [INFO] [1784415817.930839883] [mavros.mavros_node]: FCU URL: udp://:14540@127.0.0.1:14557
[mavros_node-1] [INFO] [1784415817.930845960] [mavros.mavros_node]: GCS URL: 
[mavros_node-1] [INFO] [1784415817.930856424] [mavros.mavros_node]: UAS Prefix: /uas1
[mavros_node-1] [INFO] [1784415817.930860506] [mavros.mavros_node]: Starting mavros router node
[mavros_node-1] [INFO] [1784415817.934201794] [mavros.mavros_router]: Built-in SIMD instructions: SSE, SSE2
[mavros_node-1] [INFO] [1784415817.934217282] [mavros.mavros_router]: Built-in MAVLink package version: 2026.3.3
[mavros_node-1] [INFO] [1784415817.934226518] [mavros.mavros_router]: Known MAVLink dialects: common ardupilotmega ASLUAV AVSSUAS all csAirLink cubepilot development icarous loweheiser marsh matrixpilot paparazzi standard stemstudios storm32 uAvionix ualberta
[mavros_node-1] [INFO] [1784415817.934231002] [mavros.mavros_router]: MAVROS Router started
[mavros_node-1] [INFO] [1784415817.934263679] [mavros.mavros_node]: Starting mavros uas node
[mavros_node-1] [INFO] [1784415817.952312985] [mavros.mavros_router]: Requested to add endpoint: type: 0, url: udp://:14540@127.0.0.1:14557
[mavros_node-1] [INFO] [1784415817.952344218] [mavros.mavros_router]: Endpoint link[1000] created
[mavros_node-1] [INFO] [1784415817.952643872] [mavros.mavros_router]: link[1000] opened successfully
[mavros_node-1] [INFO] [1784415817.952660779] [mavros.mavros_router]: Requested to add endpoint: type: 2, url: /uas1
[mavros_node-1] [INFO] [1784415817.952673788] [mavros.mavros_router]: Endpoint link[1001] created
[mavros_node-1] [INFO] [1784415817.953616093] [mavros.mavros_router]: link[1001] opened successfully
[mavros_node-1] [INFO] [1784415817.955238120] [mavros.mavros_router]: link[1000] detected remote address 1.1
[mavros_node-1] [INFO] [1784415817.962337907] [mavros.mavros]: UAS Executor started, threads: 16
[mavros_node-1] [INFO] [1784415817.970562088] [mavros.mavros]: Plugin actuator_control created
[mavros_node-1] [INFO] [1784415817.970587978] [mavros.mavros]: Plugin actuator_control initialized
[mavros_node-1] [INFO] [1784415817.981315027] [mavros.mavros]: Plugin adsb created
[mavros_node-1] [INFO] [1784415817.981339380] [mavros.mavros]: Plugin adsb initialized
[mavros_node-1] [INFO] [1784415817.983872220] [mavros.mavros]: Plugin altitude created
[mavros_node-1] [INFO] [1784415817.983891802] [mavros.mavros]: Plugin altitude initialized
[mavros_node-1] [INFO] [1784415817.986424789] [mavros.mavros]: Plugin cam_imu_sync created
[mavros_node-1] [INFO] [1784415817.986443674] [mavros.mavros]: Plugin cam_imu_sync initialized
[mavros_node-1] [INFO] [1784415817.989046001] [mavros.mavros]: Plugin camera created
[mavros_node-1] [INFO] [1784415817.989064358] [mavros.mavros]: Plugin camera initialized
[mavros_node-1] [INFO] [1784415817.991764783] [mavros.mavros]: Plugin cellular_status created
[mavros_node-1] [INFO] [1784415817.991784972] [mavros.mavros]: Plugin cellular_status initialized
[mavros_node-1] [INFO] [1784415817.995803727] [mavros.mavros]: Plugin command created
[mavros_node-1] [INFO] [1784415817.995825465] [mavros.mavros]: Plugin command initialized
[mavros_node-1] [INFO] [1784415817.998800435] [mavros.mavros]: Plugin companion_process_status created
[mavros_node-1] [INFO] [1784415817.998816645] [mavros.mavros]: Plugin companion_process_status initialized
[mavros_node-1] [INFO] [1784415818.002146515] [mavros.mavros]: Plugin debug_value created
[mavros_node-1] [INFO] [1784415818.002175320] [mavros.mavros]: Plugin debug_value initialized
[mavros_node-1] [INFO] [1784415818.002180127] [mavros.mavros]: Plugin distance_sensor ignored
[mavros_node-1] [INFO] [1784415818.005396704] [mavros.mavros]: Plugin esc_status created
[mavros_node-1] [INFO] [1784415818.005419018] [mavros.mavros]: Plugin esc_status initialized
[mavros_node-1] [INFO] [1784415818.008511919] [mavros.mavros]: Plugin esc_telemetry created
[mavros_node-1] [INFO] [1784415818.008535063] [mavros.mavros]: Plugin esc_telemetry initialized
[mavros_node-1] [INFO] [1784415818.012467726] [mavros.mavros]: Plugin fake_gps created
[mavros_node-1] [INFO] [1784415818.012486728] [mavros.mavros]: Plugin fake_gps initialized
[mavros_node-1] [INFO] [1784415818.017785314] [mavros.mavros]: Plugin ftp created
[mavros_node-1] [INFO] [1784415818.017807412] [mavros.mavros]: Plugin ftp initialized
[mavros_node-1] [INFO] [1784415818.021875508] [mavros.mavros]: Plugin geofence created
[mavros_node-1] [INFO] [1784415818.021903012] [mavros.mavros]: Plugin geofence initialized
[mavros_node-1] [INFO] [1784415818.027656763] [mavros.mavros]: Plugin gimbal_control created
[mavros_node-1] [INFO] [1784415818.027691492] [mavros.mavros]: Plugin gimbal_control initialized
[mavros_node-1] [INFO] [1784415818.034120265] [mavros.mavros]: Plugin global_position created
